Date,Time,Source,Headline,Symbol,Company,Positive,Negative,Neutral
10/09/2020,7:59PM,Dow Jones News,"Fortnite' Will Remain Out of Apple's App Store Ahead of Trial, Judge Rules",NASDAQ:AAPL,Apple Inc,0.018396737053990364,0.5290643572807312,0.45253893733024597
10/08/2020,4:15AM,StockInvest.us,Apple stock upgraded from Strong Sell Candidate to Sell Candidate after Wednesday trading session.,NASDAQ:AAPL,Apple Inc,0.9440988302230835,0.028668519109487534,0.02723255753517151
10/06/2020,2:30PM,Dow Jones News,Apple to Host Oct. 13 Event; 5G iPhone Expected,NASDAQ:AAPL,Apple Inc,0.050985466688871384,0.01694803684949875,0.9320665001869202
09/28/2020,5:25PM,Dow Jones News,Hearing in 'Fortnite' Maker's Apple Lawsuit Tests Antitrust Claims--Update,NASDAQ:AAPL,Apple Inc,0.0589677169919014,0.3604818880558014,0.5805504322052002
09/28/2020,5:59AM,Dow Jones News,Hearing in 'Fortnite' Maker's Apple Lawsuit to Test Antitrust Claims,NASDAQ:AAPL,Apple Inc,0.1701860874891281,0.3595123887062073,0.4703015685081482
09/26/2020,10:46AM,Dow Jones News,Everybody Vs. the App Store: Why Companies Are Taking Issue With Apple's Growing Revenue Engine,NASDAQ:AAPL,Apple Inc,0.04813056066632271,0.5886683464050293,0.3632011413574219
09/25/2020,5:45PM,Dow Jones News,Facebook Strikes Deal to Skirt Apple's App Store Commission -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.211472749710083,0.1474646031856537,0.6410626769065857
09/25/2020,2:32PM,Dow Jones News,Facebook Strikes Deal to Skirt Apple's App Store Commission -- Update,NASDAQ:AAPL,Apple Inc,0.12930381298065186,0.3451099991798401,0.5255861878395081
09/25/2020,12:35PM,Dow Jones News,Facebook Strikes Deal to Skirt Apple's App Store Commission,NASDAQ:AAPL,Apple Inc,0.059349481016397476,0.8015149831771851,0.13913555443286896
09/25/2020,8:23AM,Dow Jones News,Apple's $15 Billion Tax Battle Resumes in Europe -- 3rd Update,NASDAQ:AAPL,Apple Inc,0.08034703135490417,0.4666185975074768,0.45303428173065186
09/25/2020,6:43AM,Dow Jones News,Apple's $15 Billion Tax Battle Resumes in Europe -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.13173335790634155,0.36065876483917236,0.5076078772544861
09/25/2020,6:22AM,Dow Jones News,Apple's $15 Billion Tax Battle Resumes in Europe -- Update,NASDAQ:AAPL,Apple Inc,0.03923019766807556,0.4411458671092987,0.5196239948272705
09/25/2020,6:21AM,Dow Jones News,EU Competition Chief Appeals Court Ruling on Apple's Taxes in Ireland,NASDAQ:AAPL,Apple Inc,0.04837670922279358,0.8348883390426636,0.11673496663570404
09/24/2020,9:29AM,Dow Jones News,Apple Watch Series 6 and SE Review: Watch Out for the Upsell,NASDAQ:AAPL,Apple Inc,0.09294774383306503,0.015756916254758835,0.8912953734397888
09/17/2020,10:56PM,Dow Jones News,Apple to Launch Online Store in India on Sept. 23,NASDAQ:AAPL,Apple Inc,0.12662112712860107,0.010192272253334522,0.8631865978240967
09/17/2020,9:30PM,Business Wire,Apple Brings Online Store to India September 23,NASDAQ:AAPL,Apple Inc,0.08061439543962479,0.019614236429333687,0.8997713327407837
09/15/2020,5:36PM,Dow Jones News,"Apple Event: Tech Giant Unveils New Watch Series 6, iPad, Fitness Service",NASDAQ:AAPL,Apple Inc,0.10457292944192886,0.010400854051113129,0.8850262761116028
09/15/2020,5:29PM,Dow Jones News,Apple's Stock Depends on iPhone That Wasn't There -- Heard on the Street,NASDAQ:AAPL,Apple Inc,0.053865257650613785,0.07098152488470078,0.8751532435417175
09/15/2020,2:08PM,Dow Jones News,"Apple Event: Tech Giant Unveils New Watch, iPad",NASDAQ:AAPL,Apple Inc,0.11146032810211182,0.011802658438682556,0.8767370581626892
09/15/2020,2:01PM,Business Wire,Apple Introduces Eighth-generation iPad with a Huge Jump in Performance,NASDAQ:AAPL,Apple Inc,0.6995308995246887,0.02770594134926796,0.272763192653656
09/15/2020,2:01PM,Business Wire,"Apple Unveils All-New iPad Air with A14 Bionic, Apple’s Most Advanced Chip",NASDAQ:AAPL,Apple Inc,0.7477916479110718,0.008982575498521328,0.24322573840618134
09/15/2020,1:41PM,Business Wire,Apple Extends the Apple Watch Experience to the Entire Family,NASDAQ:AAPL,Apple Inc,0.7603402137756348,0.0066401176154613495,0.2330196648836136
09/15/2020,1:40PM,Business Wire,Singapore and Apple Partner on National Health Initiative Using Apple Watch,NASDAQ:AAPL,Apple Inc,0.6776726841926575,0.00916927307844162,0.3131580054759979
09/15/2020,1:39PM,Business Wire,Apple Fitness+: A New Engaging and Personalized Fitness Experience Comes to Life with Apple Watch,NASDAQ:AAPL,Apple Inc,0.520426332950592,0.011070032604038715,0.4685036242008209
09/15/2020,1:38PM,Business Wire,Apple One Makes Enjoying Apple Subscription Services Easier Than Ever,NASDAQ:AAPL,Apple Inc,0.0877811536192894,0.016429394483566284,0.8957895040512085
09/15/2020,1:38PM,Business Wire,Apple Watch Series 6 Delivers Breakthrough Wellness and Fitness Capabilities,NASDAQ:AAPL,Apple Inc,0.8341875076293945,0.007264243438839912,0.1585482805967331
09/15/2020,1:38PM,Business Wire,"Apple Watch SE: The Ultimate Combination of Design, Function, and Value",NASDAQ:AAPL,Apple Inc,0.0617411844432354,0.01357179880142212,0.9246870279312134
09/15/2020,5:59AM,Dow Jones News,"Apple Event: New Watch, iPad Expected as iPhone Seen Coming Later",NASDAQ:AAPL,Apple Inc,0.41586655378341675,0.04298793151974678,0.5411455035209656
09/15/2020,3:02AM,Dow Jones News,"Apple Event Won't Have Crowds, but Likely a New Watch -- WSJ",NASDAQ:AAPL,Apple Inc,0.06289017200469971,0.011908013373613358,0.9252018332481384
09/14/2020,6:48AM,Dow Jones News,Apple's September Event: No Crowds and Likely No iPhone,NASDAQ:AAPL,Apple Inc,0.023168914020061493,0.09055930376052856,0.8862718343734741
09/13/2020,9:29AM,Dow Jones News,"Apple's Coming iPhone, iPad, Watch and Mac: a Wish List",NASDAQ:AAPL,Apple Inc,0.06560575217008591,0.018414702266454697,0.9159795045852661
09/11/2020,7:33PM,Dow Jones News,"Apple, General Motors, Citigroup: Stocks That Defined the Week",NASDAQ:AAPL,Apple Inc,0.032705385237932205,0.05202532932162285,0.9152693152427673
09/09/2020,3:02AM,Dow Jones News,Apple Countersues Over 'Fortnite' -- WSJ,NASDAQ:AAPL,Apple Inc,0.043464671820402145,0.5129656195640564,0.44356968998908997
09/07/2020,10:30PM,Business Wire,Apple Marina Bay Sands Opens Thursday in Singapore,NASDAQ:AAPL,Apple Inc,0.11755412817001343,0.02075347490608692,0.8616923689842224
09/07/2020,6:16AM,Dow Jones News,"Italy's Antitrust Opens Inquiry Into Google, Apple, Dropbox Over Cloud-Computing Services",NASDAQ:AAPL,Apple Inc,0.056387919932603836,0.15833593904972076,0.7852761745452881
09/05/2020,12:02PM,Dow Jones News,Fortnite' Maker Asks Judge Again to Return Game to Apple's App Store,NASDAQ:AAPL,Apple Inc,0.10882478207349777,0.015048213303089142,0.8761270642280579
09/03/2020,4:55PM,Dow Jones News,Apple Delays Privacy Change Amid App Publishers' Concerns,NASDAQ:AAPL,Apple Inc,0.010730205103754997,0.9263566732406616,0.06291310489177704
09/03/2020,12:00PM,Dow Jones News,"Apple Down Nearly 7%, Worst Performer in DJIA So Far Today -- Data Talk",NASDAQ:AAPL,Apple Inc,0.008184649050235748,0.9714224934577942,0.0203928891569376
09/02/2020,1:00PM,Dow Jones News,VirnetX Holding Shares Rise 7% After Favorable Motion Against Apple,NASDAQ:AAPL,Apple Inc,0.9230434894561768,0.027711354196071625,0.04924522712826729
09/02/2020,7:05AM,Dow Jones News,U.S. Court Denies Apple Relief From Paying VirnetX $439.8 Million Award,NASDAQ:AAPL,Apple Inc,0.04647926241159439,0.8301380276679993,0.12338276952505112
09/01/2020,3:17PM,Dow Jones News,"Apple, Google Will Use Covid-19 Notification Process Without an App --CNBC",NASDAQ:AAPL,Apple Inc,0.02881813794374466,0.02484097145497799,0.9463409185409546
09/01/2020,3:02AM,Dow Jones News,Stocks: Apple and Tesla Keep Rising To Peaks After Stock Splits -- WSJ,NASDAQ:AAPL,Apple Inc,0.34913960099220276,0.14015379548072815,0.5107066631317139
08/28/2020,3:02AM,Dow Jones News,"Fed's Easy Money Pumps Up Winners Like Apple, Housing -- WSJ",NASDAQ:AAPL,Apple Inc,0.17471179366111755,0.011461579240858555,0.8138266205787659
08/28/2020,3:02AM,Dow Jones News,Publishers See Risks In Apple's Upgrade -- WSJ,NASDAQ:AAPL,Apple Inc,0.050525370985269547,0.48111656308174133,0.46835798025131226
08/27/2020,6:35PM,Dow Jones News,Publishers Brace for Impact from Apple's New Privacy Controls,NASDAQ:AAPL,Apple Inc,0.017000500112771988,0.8615490198135376,0.1214505285024643
08/27/2020,12:55PM,Dow Jones News,"Fortnite' Fans Are Pushed to Choose Sides in Epic's Legal Spat With Apple, Google",NASDAQ:AAPL,Apple Inc,0.011007335036993027,0.9120125770568848,0.0769800916314125
08/27/2020,11:48AM,Dow Jones News,Fed's Easy Money Pumps Up Winners Like Apple and Housing,NASDAQ:AAPL,Apple Inc,0.5000545978546143,0.015498830005526543,0.48444658517837524
08/27/2020,3:02AM,Dow Jones News,Facebook Accuses Apple of Hindering Ad Sales -- WSJ,NASDAQ:AAPL,Apple Inc,0.010131900198757648,0.9305036664009094,0.0593644417822361
08/26/2020,7:26PM,Dow Jones News,Facebook Says Apple's New iPhone Update Will Disrupt Online Advertising--3rd Update,NASDAQ:AAPL,Apple Inc,0.011974532157182693,0.8916752338409424,0.09635020792484283
08/26/2020,6:32PM,Dow Jones News,Facebook Says Apple's New iPhone Update Will Disrupt Online Advertising--2nd Update,NASDAQ:AAPL,Apple Inc,0.011134132742881775,0.911139190196991,0.07772666215896606
08/26/2020,2:36PM,Dow Jones News,Facebook Says Apple's New iPhone Update Will Disrupt Online Advertising--Update,NASDAQ:AAPL,Apple Inc,0.011818512342870235,0.8872769474983215,0.10090459883213043
08/26/2020,12:48PM,Dow Jones News,Facebook Says Apple's New iPhone Update Will Disrupt Online Advertising,NASDAQ:AAPL,Apple Inc,0.008175876922905445,0.9561551213264465,0.03566901758313179
08/26/2020,3:02AM,Dow Jones News,Fortnite' Maker Wins Round in Legal Fight To Use Apple's Tools -- WSJ,NASDAQ:AAPL,Apple Inc,0.46432381868362427,0.08666544407606125,0.4490106701850891
08/25/2020,5:51PM,Dow Jones News,"Apple Can't Block 'Fortnite' Creator From Developer Tools, Judge Rules -- Update",NASDAQ:AAPL,Apple Inc,0.018637053668498993,0.13281399011611938,0.848548948764801
08/25/2020,11:42AM,Dow Jones News,"Apple Can't Block 'Fortnite' Creator From Developer Tools, Judge Rules",NASDAQ:AAPL,Apple Inc,0.027370775118470192,0.16273054480552673,0.8098986744880676
08/25/2020,3:02AM,Dow Jones News,Apple 'Fortnite' Fight Threatens Industries -- WSJ,NASDAQ:AAPL,Apple Inc,0.018986869603395462,0.8357255458831787,0.14528751373291016
08/24/2020,10:11PM,Dow Jones News,Fortnite' Maker's Apple Fight Leaves Some Developers Wary -- 3rd Update,NASDAQ:AAPL,Apple Inc,0.054099224507808685,0.6683772206306458,0.27752354741096497
08/24/2020,2:06PM,Dow Jones News,Correction to 'Fortnite' Maker's Apple Fight Article,NASDAQ:AAPL,Apple Inc,0.025585858151316643,0.29232069849967957,0.6820934414863586
08/24/2020,12:41PM,Dow Jones News,Fortnite' Maker's Apple Fight Leaves Some Developers Wary -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.07172121107578278,0.6657525897026062,0.26252612471580505
08/24/2020,12:31PM,Dow Jones News,Fortnite' Maker's Apple Fight Leaves Some Developers Wary -- Update,NASDAQ:AAPL,Apple Inc,0.031027451157569885,0.8244363069534302,0.14453627169132233
08/24/2020,9:30AM,Dow Jones News,Fortnite' Maker's Apple Fight Leaves Some Developers Wary,NASDAQ:AAPL,Apple Inc,0.011373846791684628,0.9505362510681152,0.03808983415365219
08/24/2020,3:09AM,Dow Jones News,Apple Proposes KRW100 Billion Package to Settle Antitrust Case in South Korea,NASDAQ:AAPL,Apple Inc,0.7343932390213013,0.035402294248342514,0.2302045226097107
08/20/2020,4:31PM,Dow Jones News,News Publishers Join Fight Against Apple Over App Store Terms -- Update,NASDAQ:AAPL,Apple Inc,0.03115612082183361,0.44505828619003296,0.5237855315208435
08/20/2020,3:02AM,Dow Jones News,Apple's Stock-Market Valuation Touches $2 Trillion Mark Intraday -- WSJ,NASDAQ:AAPL,Apple Inc,0.13470016419887543,0.022441281005740166,0.8428585529327393
08/19/2020,4:45PM,Dow Jones News,Apple Surges to $2 Trillion Market Value,NASDAQ:AAPL,Apple Inc,0.8427367210388184,0.022679798305034637,0.13458353281021118
08/18/2020,1:20PM,Dow Jones News,Why Was 'Fortnite' Removed From Apple and Google App Stores?,NASDAQ:AAPL,Apple Inc,0.02025900036096573,0.546498715877533,0.4332423210144043
08/18/2020,8:36AM,Business Wire,Apple Announces Apple Music Radio,NASDAQ:AAPL,Apple Inc,0.033261075615882874,0.022656137123703957,0.9440827965736389
08/18/2020,3:02AM,Dow Jones News,Maker of 'Fortnite' Says Apple Threatens Software -- WSJ,NASDAQ:AAPL,Apple Inc,0.011000442318618298,0.9110404253005981,0.0779591053724289
08/17/2020,11:09PM,Dow Jones News,Fortnite' Creator Says Apple Is Threatening to Curb Access to Software Tools -- 3rd Update,NASDAQ:AAPL,Apple Inc,0.01980995200574398,0.7297045588493347,0.25048547983169556
08/17/2020,8:06PM,Dow Jones News,Fortnite' Creator Says Apple Is Threatening to Curb Access to Software Tools -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.020935913547873497,0.7310185432434082,0.24804562330245972
08/17/2020,5:28PM,Dow Jones News,Fortnite' Creator Says Apple Threatening to Restrict Access to Software Tools,NASDAQ:AAPL,Apple Inc,0.01777557097375393,0.7057150602340698,0.2765094041824341
08/14/2020,9:05PM,Dow Jones News,"Why Fortnite's Founder Tim Sweeney Is Fighting Apple, Google -- Update",NASDAQ:AAPL,Apple Inc,0.02152499370276928,0.07407265901565552,0.9044023156166077
08/14/2020,7:58PM,Dow Jones News,"Why Fortnite's Founder Tim Sweeney Is Fighting Apple, Google",NASDAQ:AAPL,Apple Inc,0.027666015550494194,0.07141989469528198,0.9009140729904175
08/13/2020,9:22PM,Dow Jones News,Fortnite' Kicked Off Apple and Google App Stores After Epic Games Moves to Bypass Fees -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.08512792736291885,0.6688567399978638,0.2460152953863144
08/13/2020,7:58PM,Dow Jones News,Fortnite' Is Kicked Off Apple App Store After Epic Games Moves to Bypass Fee--Update,NASDAQ:AAPL,Apple Inc,0.018825793638825417,0.6416074633598328,0.33956679701805115
08/13/2020,4:50PM,Dow Jones News,Fortnite' Is Kicked Off Apple App Store After Epic Games Moves to Bypass Fee,NASDAQ:AAPL,Apple Inc,0.01797454245388508,0.7269214391708374,0.2551039457321167
08/13/2020,12:16PM,Dow Jones News,"Fortnite' Creator Aims to Bypass Apple, Google Fees",NASDAQ:AAPL,Apple Inc,0.1515142172574997,0.008426298387348652,0.8400594592094421
08/13/2020,7:26AM,Dow Jones News,"Apple Readies Subscription Bundles to Boost Services, Sources Tell Bloomberg",NASDAQ:AAPL,Apple Inc,0.9074925780296326,0.012473441660404205,0.08003398030996323
08/06/2020,1:49PM,Dow Jones News,Apple Joins Companies' Quest to Make Customer Service More Than a Complaint Line,NASDAQ:AAPL,Apple Inc,0.19553063809871674,0.012542235665023327,0.7919270992279053
08/06/2020,11:09AM,Dow Jones News,Apple on Track for Record High Close -- Data Talk,NASDAQ:AAPL,Apple Inc,0.5882413983345032,0.047377463430166245,0.3643811345100403
08/05/2020,1:20PM,Business Wire,"Apple Announces Updated 27"" iMac with More Speed, More Power, and Better Webcam; Available at B&H Photo",NASDAQ:AAPL,Apple Inc,0.2650418281555176,0.01090804859995842,0.7240501046180725
08/05/2020,3:02AM,Dow Jones News,Apple Marketing Head Steps Down From Role -- WSJ,NASDAQ:AAPL,Apple Inc,0.023959236219525337,0.3695477545261383,0.6064930558204651
08/04/2020,4:11PM,Dow Jones News,"Phil Schiller, Friend of Steve Jobs, to Be 'Apple Fellow' -- 2nd Update",NASDAQ:AAPL,Apple Inc,0.053255319595336914,0.028301691636443138,0.918442964553833
08/04/2020,3:03PM,Dow Jones News,"Phil Schiller, Friend of Steve Jobs, to Be 'Apple Fellow' -- Update",NASDAQ:AAPL,Apple Inc,0.03286255896091461,0.03330012038350105,0.9338372945785522
08/04/2020,2:26PM,Dow Jones News,Apple Taps Greg Joswiak as Marketing Chief,NASDAQ:AAPL,Apple Inc,0.07221471518278122,0.019247991964221,0.9085372686386108
08/04/2020,1:00PM,Dow Jones News,"Apple Launches New 27-Inch iMac; Features Include 10-Core Option, Improved Display and Camera",NASDAQ:AAPL,Apple Inc,0.8919498324394226,0.010200871154665947,0.09784931689500809
08/04/2020,1:00PM,Business Wire,Phil Schiller Advances to Apple Fellow,NASDAQ:AAPL,Apple Inc,0.04638021066784859,0.025378411635756493,0.9282413721084595
08/04/2020,3:02AM,Dow Jones News,Chinese Firm Sues Apple on Siri Tech -- WSJ,NASDAQ:AAPL,Apple Inc,0.01994268409907818,0.8289668560028076,0.15109051764011383
08/03/2020,11:37PM,Dow Jones News,Correction to Apple Lawsuit Article,NASDAQ:AAPL,Apple Inc,0.026371236890554428,0.46975868940353394,0.5038701295852661
08/03/2020,1:11PM,Dow Jones News,Apple Faces $1.4 Billion Lawsuit by Chinese AI Firm in Siri Patent Fight -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.016286568716168404,0.926029622554779,0.05768376588821411
08/03/2020,6:54AM,Dow Jones News,Apple Faces $1.4 Billion Lawsuit by Chinese AI Firm in Siri Patent Fight -- Update,NASDAQ:AAPL,Apple Inc,0.012092205695807934,0.9477351903915405,0.04017256572842598
08/03/2020,2:56AM,Dow Jones News,Apple Faces $1.4 Billion Lawsuit by Chinese AI Firm in Siri Patent Fight,NASDAQ:AAPL,Apple Inc,0.013114754110574722,0.9497882723808289,0.03709687665104866
07/31/2020,3:02AM,Dow Jones News,"Apple's Software, Device Sales Surge -- WSJ",NASDAQ:AAPL,Apple Inc,0.6457452774047852,0.12955376505851746,0.2247009128332138
07/30/2020,8:17PM,Dow Jones News,What the Apple Stock Split Means,NASDAQ:AAPL,Apple Inc,0.024255339056253433,0.11519024521112442,0.8605544567108154
07/30/2020,7:39PM,Dow Jones News,"Amazon, Apple, Facebook Show Dominant Results, Grip on Society",NASDAQ:AAPL,Apple Inc,0.08589618653059006,0.7215639352798462,0.19253985583782196
07/30/2020,7:11PM,Dow Jones News,Apple Sales Surge as Pandemic Drives Software and Device Purchases -- 3rd Update,NASDAQ:AAPL,Apple Inc,0.5415441393852234,0.372252881526947,0.08620299398899078
07/30/2020,5:46PM,Dow Jones News,Apple Sales Surge as Pandemic Drives Software and Device Purchases -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.6520678997039795,0.26847296953201294,0.07945911586284637
07/30/2020,5:33PM,Dow Jones News,Apple Sales Surge as Pandemic Drives Software and Device Purchases -- Update,NASDAQ:AAPL,Apple Inc,0.35799869894981384,0.49857476353645325,0.1434265673160553
07/30/2020,5:24PM,Dow Jones News,Apple Sales Surge as Pandemic Drives Software and Device Purchases,NASDAQ:AAPL,Apple Inc,0.6168572902679443,0.3287844657897949,0.05435829609632492
07/29/2020,4:00PM,Dow Jones News,China Questions Focus on Google Despite Apple's Big Presence There,NASDAQ:AAPL,Apple Inc,0.10829813778400421,0.538939893245697,0.3527619540691376
07/29/2020,3:17PM,Dow Jones News,Tim Cook Defends Apple's App Store Model,NASDAQ:AAPL,Apple Inc,0.03174223005771637,0.6902056336402893,0.2780521512031555
07/28/2020,9:00PM,Business Wire,Apple Central World Opens Friday in Thailand,NASDAQ:AAPL,Apple Inc,0.05254073813557625,0.025113189592957497,0.9223460555076599
07/23/2020,4:29PM,Dow Jones News,"Apple Investigated by States for Possible Consumer-Protection Violations, Axios Says",NASDAQ:AAPL,Apple Inc,0.013557933270931244,0.9456139206886292,0.040828220546245575
07/23/2020,3:02AM,Dow Jones News,Apple Defends Its App Store Amid Increasing Scrutiny -- WSJ,NASDAQ:AAPL,Apple Inc,0.24778982996940613,0.0858357772231102,0.6663744449615479
07/22/2020,4:15PM,Dow Jones News,Apple Defends App Store Ahead of House Hearing -- Update,NASDAQ:AAPL,Apple Inc,0.0346502959728241,0.1741064488887787,0.791243314743042
