Date,Time,Source,Headline,Symbol,Company
04/21/2021,12:52PM,Dow Jones News,"What to Know About Apple's New iPad Pro, M1 iMac, AirTags and Apple TV -- Update",NASDAQ:AAPL,Apple Inc
04/21/2021,3:42AM,TipRanks,Apple Introduces New Products At Virtual Event,NASDAQ:AAPL,Apple Inc
04/20/2021,7:02PM,Dow Jones News,"Apple's New iPad Pro, Apple TV, AirTags and M1 iMac: What You Need to Know",NASDAQ:AAPL,Apple Inc
04/20/2021,5:22PM,Dow Jones News,"Apple Reveals Subscription Podcasts, Latest iPad Pro -- Update",NASDAQ:AAPL,Apple Inc
04/20/2021,2:37PM,Dow Jones News,"Apple Reveals Subscription Podcasts, Latest iPad Pro",NASDAQ:AAPL,Apple Inc
04/20/2021,2:23PM,Dow Jones News,Apple Unveils Subscription Podcasts During Spring Event; New iPad Pro Expected,NASDAQ:AAPL,Apple Inc
04/20/2021,1:58PM,Business Wire,"Apple Introduces New iPad Pro Featuring Breakthrough M1 Chip, Ultra-Fast 5G, and Stunning 12.9-inch Liquid Retina XDR Display",NASDAQ:AAPL,Apple Inc
04/20/2021,1:36PM,Business Wire,"All-New iMac Features Stunning Design in a Spectrum of Vibrant Colors, the Breakthrough M1 Chip, & a Brilliant 4.5K Retina Di...",NASDAQ:AAPL,Apple Inc
04/20/2021,1:20PM,Business Wire,"Apple Unveils the Next Generation of Apple TV 4K, Making the Best Device for Watching Shows and Movies Even Better",NASDAQ:AAPL,Apple Inc
04/20/2021,1:11PM,Business Wire,Apple Introduces AirTag,NASDAQ:AAPL,Apple Inc
04/20/2021,1:06PM,Business Wire,Apple Introduces iPhone 12 and iPhone 12 mini in a Stunning New Purple,NASDAQ:AAPL,Apple Inc
04/20/2021,1:05PM,Business Wire,"Apple Introduces Apple Card Family, Enabling People to Share Apple Card and Build Credit Together",NASDAQ:AAPL,Apple Inc
04/20/2021,1:05PM,Business Wire,Apple Leads the Next Chapter of Podcasting With Apple Podcasts Subscriptions,NASDAQ:AAPL,Apple Inc
04/20/2021,8:45AM,InvestorWire,"Savvy Companies Seizing Live Streaming Opportunity in Massive Market, Adding NFTs to Artist Offering",NASDAQ:AAPL,Apple Inc
04/20/2021,5:59AM,Dow Jones News,"Apple Spring Event Expected to Reveal Latest iPad Pro, Subscription Podcasts",NASDAQ:AAPL,Apple Inc
04/19/2021,6:32PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
04/19/2021,6:31PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
04/19/2021,4:53PM,Dow Jones News,"Apple to Reinstate Parler, the App at Center of Free-Speech Debate -- 4th Update",NASDAQ:AAPL,Apple Inc
04/19/2021,2:51PM,Dow Jones News,"Apple to Reinstate Parler, the App at Center of Free-Speech Debate -- 3rd Update",NASDAQ:AAPL,Apple Inc
04/19/2021,1:40PM,Dow Jones News,"Apple to Reinstate Parler, the App at Center of Free-Speech Debate -- 2nd Update",NASDAQ:AAPL,Apple Inc
04/19/2021,1:10PM,Dow Jones News,"Apple to Reinstate Parler, the App at Center of Free-Speech Debate -- Update",NASDAQ:AAPL,Apple Inc
04/19/2021,1:02PM,Dow Jones News,"Apple to Reinstate Parler, the App at Center of Free-Speech Debate",NASDAQ:AAPL,Apple Inc
04/16/2021,3:45PM,InvestorsHub NewsWire,"Stock Market and Crypto News Recap! DOGE, Dow Jones, COIN, etc.",NASDAQ:AAPL,Apple Inc
04/15/2021,9:45AM,Dow Jones News,"Apple, Partners Start $200 Million Fund for Forestry Investments",NASDAQ:AAPL,Apple Inc
04/15/2021,9:00AM,Business Wire,Apple and Partners Launch First-Ever $200 Million Restore Fund to Accelerate Natural Solutions to Climate Change,NASDAQ:AAPL,Apple Inc
04/13/2021,3:54PM,Dow Jones News,Apple Schedules April 20 Event,NASDAQ:AAPL,Apple Inc
04/12/2021,4:30PM,Dow Jones News,"PC Market Records Fastest Year-Over-Year Growth in Two Decades, Gartner Says",NASDAQ:AAPL,Apple Inc
04/10/2021,12:29AM,Dow Jones News,"As Apple and Facebook Clash Over Ads, Mom-and-Pop Shops Fear They'll Be the Victims",NASDAQ:AAPL,Apple Inc
04/08/2021,9:23AM,Dow Jones News,"Honeywell Pledges Carbon-Neutral Offices, Factories by 2035",NASDAQ:AAPL,Apple Inc
04/07/2021,9:29AM,Dow Jones News,iPhone Apps Asking to Track You? Answers to Your iOS 14.5 Privacy Questions,NASDAQ:AAPL,Apple Inc
04/06/2021,12:53PM,Dow Jones News,"Facebook, Apple and Niantic Bet People Are Ready for Augmented-Reality Glasses -- Update",NASDAQ:AAPL,Apple Inc
04/06/2021,9:19AM,Dow Jones News,"Facebook, Apple and Niantic Bet People Are Ready for Augmented-Reality Glasses",NASDAQ:AAPL,Apple Inc
04/05/2021,6:37PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
04/05/2021,6:34PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
04/05/2021,6:32PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
04/02/2021,8:00AM,Business Wire,"Apple Arcade Launches its Biggest Expansion Yet, Growing its Award-Winning Catalog to More Than 180 Games",NASDAQ:AAPL,Apple Inc
04/01/2021,12:46PM,Dow Jones News,"Tech Giants Cooperate While Competing, Frenemies for Life",NASDAQ:AAPL,Apple Inc
03/31/2021,9:41AM,Dow Jones News,Apple Says More Than 110 Suppliers Transitioning to Renewable Energy,NASDAQ:AAPL,Apple Inc
03/31/2021,9:00AM,Business Wire,Apple Powers Ahead in New Renewable Energy Solutions With Over 110 Suppliers,NASDAQ:AAPL,Apple Inc
03/30/2021,9:29AM,Dow Jones News,"Google Nest Hub, Apple Watch and the Pros and Cons of Sleep Tracking",NASDAQ:AAPL,Apple Inc
03/30/2021,9:00AM,Business Wire,Apple’s Worldwide Developers Conference is Back in its All-Online Format,NASDAQ:AAPL,Apple Inc
03/26/2021,5:59AM,Dow Jones News,Apple's Move to Block User Tracking Spawns New Digital Ad Strategies,NASDAQ:AAPL,Apple Inc
03/23/2021,5:14PM,Dow Jones News,New York Regulator Finds No Fair Lending Violations on Apple Card Applications,NASDAQ:AAPL,Apple Inc
03/23/2021,2:51PM,Dow Jones News,NY Regulator Finds No Fair Lending Violations on Apple Card Applications,NASDAQ:AAPL,Apple Inc
03/18/2021,8:29AM,Dow Jones News,"Booking a Covid-19 Vaccine? More Tools and Tips, Plus Help From Apple, Facebook and Google",NASDAQ:AAPL,Apple Inc
03/17/2021,7:29AM,Dow Jones News,"Intel Taps Justin Long, Who Played Mac in Long-Running Apple Ads, to Promote PCs",NASDAQ:AAPL,Apple Inc
03/17/2021,6:48AM,Dow Jones News,Apple Scores Legal Win in France Over App-Privacy Changes -- 2nd Update,NASDAQ:AAPL,Apple Inc
03/17/2021,6:17AM,Dow Jones News,Apple Scores Legal Win in France Over App-Privacy Changes -- Update,NASDAQ:AAPL,Apple Inc
03/17/2021,5:29AM,Dow Jones News,Apple Scores Legal Win in France Over App-Privacy Changes,NASDAQ:AAPL,Apple Inc
03/17/2021,3:00AM,Business Wire,Apple’s $4.7 Billion Green Bond Spend is Helping to Create 1.2 Gigawatts of Clean Power,NASDAQ:AAPL,Apple Inc
03/16/2021,6:21PM,Dow Jones News,Top Companies for Innovation -- Journal Report,NASDAQ:AAPL,Apple Inc
03/16/2021,4:36PM,Dow Jones News,Google to Cut Commission It Charges Play Store App Developers -- 3rd Update,NASDAQ:AAPL,Apple Inc
03/16/2021,12:11PM,Dow Jones News,Google to Cut Commission it Charges Play Store App Developers--2nd Update,NASDAQ:AAPL,Apple Inc
03/16/2021,12:04PM,Dow Jones News,Google to Cut Commission it Charges Play Store App Developers--Update,NASDAQ:AAPL,Apple Inc
03/16/2021,11:52AM,Dow Jones News,Google to Lower Service Fee for Play Store App Developers,NASDAQ:AAPL,Apple Inc
03/16/2021,11:33AM,Dow Jones News,Google to Lower Service Fee for Play Store App Developers,NASDAQ:AAPL,Apple Inc
03/15/2021,10:53PM,TipRanks,Deutsche Bank Remains Bullish on Apple Stock; Sees 30% Upside,NASDAQ:AAPL,Apple Inc
03/14/2021,3:12PM,Dow Jones News,Why the Next Big-Tech Fights Are in State Capitals -- Update,NASDAQ:AAPL,Apple Inc
03/14/2021,6:59AM,Dow Jones News,Why the Next Big-Tech Fights Are in State Capitals,NASDAQ:AAPL,Apple Inc
03/12/2021,8:29AM,Dow Jones News,Antitrust Law: What Is It and Why Does Congress Want to Change It?,NASDAQ:AAPL,Apple Inc
03/10/2021,7:07AM,Dow Jones News,Apple to Expand in Germany With Investment of More Than EUR1 Billion,NASDAQ:AAPL,Apple Inc
03/04/2021,11:31AM,Dow Jones News,Apple Faces U.K. Antitrust Probe Over App Store Rules -- 2nd Update,NASDAQ:AAPL,Apple Inc
03/04/2021,8:17AM,TipRanks,Apple Investigated By UK Regulator Over App Store Rules,NASDAQ:AAPL,Apple Inc
03/04/2021,8:13AM,Dow Jones News,Apple Faces U.K. Antitrust Probe Over App Store Rules -- Update,NASDAQ:AAPL,Apple Inc
03/04/2021,6:26AM,Dow Jones News,UK Regulator Launches Investigation into Apple's App Store,NASDAQ:AAPL,Apple Inc
03/03/2021,6:45PM,Dow Jones News,Google to Stop Selling Ads Based on Your Specific Web Browsing -- Update,NASDAQ:AAPL,Apple Inc
03/02/2021,3:03PM,Dow Jones News,Epic Games Scoops Up Tonic Games,NASDAQ:AAPL,Apple Inc
03/01/2021,12:10PM,Dow Jones News,"All U.S. Apple Stores Open, 9to5Mac and CNBC Report",NASDAQ:AAPL,Apple Inc
02/28/2021,9:18AM,TipRanks,Buffett’s Berkshire Buys Back $24.7B In Stock As 2020 Operating Income Drops,NASDAQ:AAPL,Apple Inc
02/25/2021,6:38PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/25/2021,6:36PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/25/2021,6:35PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/25/2021,6:35PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/25/2021,6:34PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/25/2021,6:33PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/25/2021,10:48AM,Dow Jones News,Target Carves Out Store Space For Apple Products -- 2nd Update,NASDAQ:AAPL,Apple Inc
02/25/2021,10:07AM,Dow Jones News,Target Carves Out Store Space For Apple Products -- Update,NASDAQ:AAPL,Apple Inc
02/25/2021,9:47AM,Dow Jones News,Target Carves Out Store Space For Apple Products,NASDAQ:AAPL,Apple Inc
02/25/2021,8:48AM,Dow Jones News,Target to Double Apple's Footprint in Select Stores Through Partnership,NASDAQ:AAPL,Apple Inc
02/25/2021,5:42AM,Dow Jones News,Tech Firms Train Voice Assistants to Understand Atypical Speech,NASDAQ:AAPL,Apple Inc
02/24/2021,4:34PM,Edgar (US Regulatory),Current Report Filing (8-k),NASDAQ:AAPL,Apple Inc
02/24/2021,12:30PM,Dow Jones News,Tech Firms Train Voice Assistants to Understand Atypical Speech,NASDAQ:AAPL,Apple Inc
02/22/2021,5:43AM,TipRanks,Apple In Talks With Suppliers For Self-Driving Sensors – Report,NASDAQ:AAPL,Apple Inc
02/20/2021,10:29AM,Dow Jones News,Big Tech Employees Opened Wallets for Biden Campaign,NASDAQ:AAPL,Apple Inc
02/18/2021,12:15PM,Dow Jones News,Volkswagen Considers Listing Minority Stake in Porsche--Update,NASDAQ:AAPL,Apple Inc
02/18/2021,9:01AM,Edgar (US Regulatory),Notice of Exempt Solicitation. Definitive Material. (px14a6g),NASDAQ:AAPL,Apple Inc
02/18/2021,8:32AM,TipRanks,Apple Pushes For India Scheme Amid Plan For iPad Production – Report,NASDAQ:AAPL,Apple Inc
02/17/2021,5:16AM,Dow Jones News,Fortnite' Maker Brings Apple Fight to Europe -- Update,NASDAQ:AAPL,Apple Inc
02/17/2021,2:29AM,Dow Jones News,Fortnite' Maker Epic Games Extends Legal Battle With Apple to Europe,NASDAQ:AAPL,Apple Inc
02/16/2021,4:04PM,Edgar (US Regulatory),Amended Statement of Ownership (sc 13g/a),NASDAQ:AAPL,Apple Inc
02/15/2021,6:40PM,Dow Jones News,Parler Resurfaces Online After Monthlong Service Disruption -- 2nd Update,NASDAQ:AAPL,Apple Inc
02/15/2021,6:16PM,Dow Jones News,Parler Resurfaces Online After Monthlong Service Disruption -- Update,NASDAQ:AAPL,Apple Inc
02/14/2021,9:29AM,Dow Jones News,How to Make Your iPad More Like a Laptop,NASDAQ:AAPL,Apple Inc
02/13/2021,10:19AM,Dow Jones News,"If Tesla Bubble Bursts, Catastrophe Won't Follow",NASDAQ:AAPL,Apple Inc
02/13/2021,8:29AM,Dow Jones News,"If Tesla Bubble Bursts, Catastrophe Won't Follow",NASDAQ:AAPL,Apple Inc
02/13/2021,12:29AM,Dow Jones News,Facebook Meets Apple in Clash of the Tech Titans -- 'We Need to Inflict Pain',NASDAQ:AAPL,Apple Inc
02/10/2021,4:32PM,Edgar (US Regulatory),Specialized Disclosure Report (sd),NASDAQ:AAPL,Apple Inc
02/10/2021,10:14AM,Edgar (US Regulatory),Amended Statement of Ownership (sc 13g/a),NASDAQ:AAPL,Apple Inc
02/10/2021,9:04AM,Dow Jones News,Chinese Liquor Giant Moutai Hits Heady $500 Billion Valuation,NASDAQ:AAPL,Apple Inc
02/09/2021,11:51PM,Dow Jones News,"Apple to Develop Ultra-Advanced Displays With TSMC, Nikkei Asia Reports",NASDAQ:AAPL,Apple Inc
02/08/2021,4:32PM,Edgar (US Regulatory),Current Report Filing (8-k),NASDAQ:AAPL,Apple Inc
02/08/2021,4:33AM,TipRanks,Hyundai-Kia Say Apple Talks On EV Tie-Up Are Off The Table,NASDAQ:AAPL,Apple Inc
02/07/2021,10:08PM,Dow Jones News,"Shares of Hyundai, Kia Motors Plunge After Denial of Apple Talks",NASDAQ:AAPL,Apple Inc
02/07/2021,9:48PM,Dow Jones News,Apple's Talks With Hyundai Break Down,NASDAQ:AAPL,Apple Inc
02/07/2021,9:29AM,Dow Jones News,AppleCare and Other Phone Protection Plans: Who Should -- and Shouldn't -- Buy Them,NASDAQ:AAPL,Apple Inc
02/07/2021,9:29AM,Dow Jones News,Investors Hit Reset in a Bizarre Market -- Journal Report,NASDAQ:AAPL,Apple Inc
02/06/2021,12:30AM,Dow Jones News,How Big Tech Got Even Bigger,NASDAQ:AAPL,Apple Inc
02/05/2021,11:31AM,Dow Jones News,"Unlocking iPhones While Wearing a Face Mask: Now Easier, If You Have iOS 14.5 -- and an Apple Watch",NASDAQ:AAPL,Apple Inc
02/05/2021,8:04AM,Edgar (US Regulatory),Amended Statement of Ownership (sc 13g/a),NASDAQ:AAPL,Apple Inc
02/05/2021,12:50AM,Dow Jones News,Kia Has Approached Partners About Plan to Build Apple Car in Georgia -- Update,NASDAQ:AAPL,Apple Inc
02/04/2021,11:37PM,Dow Jones News,Kia Is Preparing to Build Apple Cars in the U.S.,NASDAQ:AAPL,Apple Inc
02/04/2021,9:04PM,TipRanks,"Watch Out Tesla, Is That Apple in the Rear View Mirror?",NASDAQ:AAPL,Apple Inc
02/04/2021,5:36PM,Dow Jones News,Klobuchar Introduces Bill Raising Bar for Tech Deals--Update,NASDAQ:AAPL,Apple Inc
02/04/2021,5:29AM,Dow Jones News,Klobuchar to Introduce Antitrust Bill Raising Bar for Technology Deals,NASDAQ:AAPL,Apple Inc
02/03/2021,6:40PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/03/2021,6:38PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/03/2021,6:35PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/03/2021,6:34PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/03/2021,6:32PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/03/2021,6:31PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/02/2021,4:32PM,Edgar (US Regulatory),Prospectus Filed Pursuant to Rule 424(b)(2) (424b2),NASDAQ:AAPL,Apple Inc
02/02/2021,11:36AM,Dow Jones News,iPhone Boom a Mixed Blessing for Chip Suppliers -- Heard on the Street,NASDAQ:AAPL,Apple Inc
02/02/2021,10:21AM,Dow Jones News,"Microsoft, Apple Lead the Management Top 250 All-Stars -- Journal Report",NASDAQ:AAPL,Apple Inc
02/02/2021,6:50AM,TipRanks,"Apple Shores Up $14B In Debt For Share Buybacks, Dividends – Report",NASDAQ:AAPL,Apple Inc
02/02/2021,6:02AM,Edgar (US Regulatory),Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp),NASDAQ:AAPL,Apple Inc
02/01/2021,1:50PM,Dow Jones News,Ford to Use Google's Android System in Most Cars -- 2nd Update,NASDAQ:AAPL,Apple Inc
02/01/2021,10:29AM,Dow Jones News,Facebook to Counter Apple Privacy Update With Its Own Prompt,NASDAQ:AAPL,Apple Inc
02/01/2021,8:34AM,Edgar (US Regulatory),Prospectus Filed Pursuant to Rule 424(b)(2) (424b2),NASDAQ:AAPL,Apple Inc
01/29/2021,7:41PM,Dow Jones News,"Apple, General Motors, Novavax: Stocks That Defined the Week",NASDAQ:AAPL,Apple Inc
01/29/2021,12:15PM,Dow Jones News,Apple's Privacy Change Will Hit Facebook's Core Ad Business. Here's How.,NASDAQ:AAPL,Apple Inc
01/29/2021,10:18AM,Dow Jones News,What's in the Next iPhone? Check Samsung's New Galaxy S21.,NASDAQ:AAPL,Apple Inc
01/29/2021,10:08AM,Dow Jones News,What's in the Next iPhone? Check Samsung's New Galaxy S21.,NASDAQ:AAPL,Apple Inc
01/28/2021,2:55PM,Dow Jones News,"Apple, Facebook Trade Barbs Over Privacy-Focused Business Models -- 2nd Update",NASDAQ:AAPL,Apple Inc
01/28/2021,1:11PM,Dow Jones News,"Apple, Facebook Trade Barbs Over Privacy-Focused Business Models -- Update",NASDAQ:AAPL,Apple Inc
01/28/2021,12:19PM,Dow Jones News,Apple CEO Tim Cook Defends Privacy Measures Despite Facebook Objections,NASDAQ:AAPL,Apple Inc
01/28/2021,7:45AM,Dow Jones News,"Tesla, Lumen Technologies, AMC: What to Watch When the Stock Market Opens Today",NASDAQ:AAPL,Apple Inc
01/28/2021,6:06AM,Dow Jones News,Apple Comes Out on Top While Huawei Slumps in Smartphone Market Shake-Up,NASDAQ:AAPL,Apple Inc
01/28/2021,6:02AM,Edgar (US Regulatory),Quarterly Report (10-q),NASDAQ:AAPL,Apple Inc
01/28/2021,1:50AM,TipRanks,Apple Posts Record Quarter Driven By iPhone Sales; Shares Slip 3.3%,NASDAQ:AAPL,Apple Inc
01/28/2021,12:29AM,Dow Jones News,Apple to Roll Out Privacy Measures Despite Facebook Objections,NASDAQ:AAPL,Apple Inc
01/27/2021,8:27PM,Dow Jones News,Apple's iPhone 12 Helped Deliver a Record $111.4 Billion Quarter -- 3rd Update,NASDAQ:AAPL,Apple Inc
01/27/2021,7:41PM,Dow Jones News,Apple's iPhone 12 Helped Deliver a Record $111.4 Billion Quarter -- 2nd Update,NASDAQ:AAPL,Apple Inc
01/27/2021,6:59PM,Dow Jones News,Apple's iPhone 12 Helped Deliver a Record $111.4 Billion Quarter -- Update,NASDAQ:AAPL,Apple Inc
01/27/2021,6:23PM,Dow Jones News,Apple's iPhone 12 Helped Deliver a Record $111.4 Billion Quarter -- Update,NASDAQ:AAPL,Apple Inc
01/27/2021,5:04PM,Dow Jones News,Apple's Results Are Better Than Expected,NASDAQ:AAPL,Apple Inc
01/27/2021,5:01PM,Dow Jones News,Apple's iPhone 12 Delivered a Record $111.4 Billion Quarter,NASDAQ:AAPL,Apple Inc
01/27/2021,4:31PM,Edgar (US Regulatory),Current Report Filing (8-k),NASDAQ:AAPL,Apple Inc
01/27/2021,4:30PM,Business Wire,Apple Reports First Quarter Results,NASDAQ:AAPL,Apple Inc
01/27/2021,8:29AM,Dow Jones News,Carbon Offsets That Companies Are Gobbling Up Get a Futures Contract,NASDAQ:AAPL,Apple Inc
01/27/2021,8:29AM,Dow Jones News,Apple's iPhone 12 May Have Delivered a Record $100 Billion Quarter,NASDAQ:AAPL,Apple Inc
01/25/2021,5:00PM,Business Wire,Dan Riccio Begins a New Chapter at Apple,NASDAQ:AAPL,Apple Inc
01/25/2021,9:00AM,Business Wire,Time to Walk: An Inspiring Audio Walking Experience Comes to Apple Fitness+,NASDAQ:AAPL,Apple Inc
01/24/2021,5:54PM,Dow Jones News,Facebook and Amazon Boosted Lobbying Spending in 2020 -- Update,NASDAQ:AAPL,Apple Inc
01/24/2021,10:29AM,Dow Jones News,Facebook and Amazon Boosted Lobbying Spending in 2020,NASDAQ:AAPL,Apple Inc
01/24/2021,5:59AM,Dow Jones News,Bullish Stock Bets Explode as Major Indexes Repeatedly Set Records,NASDAQ:AAPL,Apple Inc
01/22/2021,5:17PM,InvestorsHub NewsWire,"Market Recap and Looking Forward - Week of Jan 18th (GME, BTC, NFLX, etc)",NASDAQ:AAPL,Apple Inc
01/22/2021,12:34PM,Dow Jones News,Correction to Hollywood Streaming Article on Jan. 21,NASDAQ:AAPL,Apple Inc
01/21/2021,12:15PM,Dow Jones News,Want to be a Hollywood Player? Covid and Streaming Have Changed All the Rules,NASDAQ:AAPL,Apple Inc
01/16/2021,12:29PM,Dow Jones News,The Five Biggest Issues for Technology Companies in 2021,NASDAQ:AAPL,Apple Inc
01/15/2021,6:16PM,Dow Jones News,Apple to Pay $502.8 Million to VirnetX in Patent Suit -- Update,NASDAQ:AAPL,Apple Inc
01/15/2021,5:56PM,Dow Jones News,Apple to Pay $502.8 Million to VirnetX in Patent Suit,NASDAQ:AAPL,Apple Inc
01/13/2021,1:33PM,InvestorsHub NewsWire,AAPL EV Interest Validates ALYI IoT Strategy With IQST,NASDAQ:AAPL,Apple Inc
01/13/2021,1:12PM,Dow Jones News,Smart Face Masks? Fever-Sensing Doorbells? CES 2021 Tech Promises Covid Protection,NASDAQ:AAPL,Apple Inc
01/13/2021,11:40AM,Dow Jones News,Correction to Apple Launches Projects for Minority Entrepreneurs Article,NASDAQ:AAPL,Apple Inc
01/13/2021,10:46AM,Dow Jones News,"Apple to Open Developer Academy, Provide Funding for Minority Entrepreneurs",NASDAQ:AAPL,Apple Inc
01/13/2021,7:00AM,Business Wire,"Apple Launches Major New Racial Equity & Justice Initiative Projects to Challenge Systemic Racism, Advance Racial Equity Nati...",NASDAQ:AAPL,Apple Inc
01/12/2021,6:59AM,Dow Jones News,Apple Times its Chip Gambit Just Right -- Heard on the Street,NASDAQ:AAPL,Apple Inc
01/11/2021,6:47PM,Dow Jones News,PC Sales Notch Strongest Growth in a Decade,NASDAQ:AAPL,Apple Inc
01/11/2021,12:53PM,Dow Jones News,"Bloomberg, Rockefeller AM Launch ESG 'Improvers' Index",NASDAQ:AAPL,Apple Inc
01/10/2021,4:47AM,TipRanks,Apple Removes Parler From App Store – Report,NASDAQ:AAPL,Apple Inc
01/10/2021,12:15AM,Dow Jones News,"Apple, Amazon Move to Marginalize Parler -- 3rd Update",NASDAQ:AAPL,Apple Inc
